ViolationID,BuildingID,RegistrationID,BoroID,Borough,HouseNumber,LowHouseNumber,HighHouseNumber,StreetName,StreetCode,Postcode,Apartment,Story,Block,Lot,Class,InspectionDate,ApprovedDate,OriginalCertifyByDate,OriginalCorrectByDate,NewCertifyByDate,NewCorrectByDate,CertifiedDate,OrderNumber,NOVID,NOVDescription,NOVIssuedDate,CurrentStatusID,CurrentStatus,CurrentStatusDate,NovType,ViolationStatus,RentImpairing,Latitude,Longitude,CommunityBoard,CouncilDistrict,CensusTract,BIN,BBL,NTA
15236899,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,A4,1,5422,19,C,10/30/2019,06/28/2022,07/29/2022,07/24/2022,,,,550,7954764,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX 18 SQ FT CEILING IN THE BATHROOM LOCATED AT APT A4, 1st STORY, 2nd APARTMENT FROM WEST AT NORTH ORIGINAL VIOLATION 13391666 ISSUED 30-OCT-19 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE §27-2017.3a(5)(a) or (b).",06/28/2022,20,DEFECT LETTER ISSUED,07/03/2023,Original,Open,N,40.629599,-73.975769,14,40,480,3127878,3054220019,Flatbush (West)-Ditmas Park-Parkville
15371096,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,,1,5422,19,C,09/12/2022,09/13/2022,09/27/2022,09/20/2022,,,,510,8037138,"§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF NON-FIRE RATED DOORS INSTALLED AT SOUTH TO YARD AND FIRE PASSAGEWAY AT PUBLIC HALL, 1st STORY",09/14/2022,19,VIOLATION CLOSED,07/03/2023,Original,Close,N,40.629599,-73.975769,14,40,480,3127878,3054220019,Flatbush (West)-Ditmas Park-Parkville
15528536,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,,4,5422,19,C,11/01/2022,11/14/2022,11/28/2022,11/21/2022,,,,504,8157155,"§ 27-2005 ADM CODE PROVIDE APPROVED METAL SCREEN BELOW SKYLIGHT AT ROOF BULKHEAD AT PUBLIC HALL, 4th STORY, SECTION ''WEST''",11/15/2022,19,VIOLATION CLOSED,07/03/2023,Original,Close,N,40.629599,-73.975769,14,40,480,3127878,3054220019,Flatbush (West)-Ditmas Park-Parkville
15629351,323187,337276,3,BROOKLYN,84,84,84,LAWRENCE AVENUE,54630,11230,B1,1,5422,19,C,12/13/2022,12/20/2022,01/19/2023,01/14/2023,,,,616,8226470,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½11-06(B)(2) CEILING IN THE KITCHEN LOCATED AT APT B1, 1st STORY, 1st APARTMENT FROM WEST AT NORTH , SECTION ''WEST''",12/21/2022,20,DEFECT LETTER ISSUED,06/09/2023,Original,Open,N,40.629599,-73.975769,14,44,480,3127878,3054220019,Flatbush
13125543,187832,341938,3,BROOKLYN,1001,1001,1011,AVENUE H,13980,11230,4A,1,6498,55,C,06/14/2019,06/15/2019,07/13/2019,07/08/2019,,,,568,6513032,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 4A, 1st STORY, 2nd APARTMENT FROM WEST AT NORTH",06/17/2019,21,NOT COMPLIED WITH,09/11/2023,Original,Open,N,40.629459,-73.966928,14,45,460,3170246,3064980055,Flatbush (West)-Ditmas Park-Parkville
13125682,187832,341938,3,BROOKLYN,1001,1001,1011,AVENUE H,13980,11230,4A,1,6498,55,C,06/14/2019,06/15/2019,07/20/2019,07/15/2019,,,,617,6513030,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st DOOR FROM EAST AT SOUTH WALL, 1st DOOR FRAME FROM EAST AT SOUTH WALL IN THE FOYER LOCATED AT APT 4A, 1st STORY, 2nd APARTMENT FROM WEST AT NORTH",06/17/2019,20,DEFECT LETTER ISSUED,09/11/2023,Original,Open,N,40.629459,-73.966928,14,45,460,3170246,3064980055,Flatbush (West)-Ditmas Park-Parkville
13257743,187832,341938,3,BROOKLYN,1001,1001,1011,AVENUE H,13980,11230,4A,1,6498,55,C,08/30/2019,08/30/2019,09/29/2019,09/24/2019,,,,568,6590592,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 4A, 1st STORY, 2nd APARTMENT FROM WEST AT NORTH",09/03/2019,21,NOT COMPLIED WITH,09/11/2023,Original,Open,N,40.629459,-73.966928,14,40,460,3170246,3064980055,Flatbush (West)-Ditmas Park-Parkville
12994707,187832,341938,3,BROOKLYN,1001,1001,1011,AVENUE H,13980,11230,3C,3,6498,55,C,04/02/2019,04/03/2019,05/07/2019,05/02/2019,,,,790,6441400,"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 2; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT 3C, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",04/04/2019,19,VIOLATION CLOSED,12/30/2021,Original,Close,N,40.629459,-73.966928,14,40,460,3170246,3064980055,Flatbush
14749351,187832,341938,3,BROOKLYN,1001,1001,1011,AVENUE H,13980,11230,4A,1,6498,55,C,12/22/2021,12/23/2021,01/27/2022,01/22/2022,,,,530,7589604,"SECTION 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE ... IN THE ENTRANCE LOCATED AT APT 4A, 1st STORY, 2nd APARTMENT FROM WEST AT NORTH , SECTION AT WEST",12/27/2021,19,VIOLATION CLOSED,05/09/2022,Original,Close,N,40.629459,-73.966928,14,40,460,3170246,3064980055,Flatbush
12985290,187832,341938,3,BROOKLYN,1001,1001,1011,AVENUE H,13980,11230,1C,3,6498,55,C,03/27/2019,04/01/2019,04/15/2019,04/10/2019,,,,742,6438950,"SECTION 27-2070 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF GAS TO THE FIXTURES NO GAS FOR COOKING IN THE KITCHEN LOCATED AT APT 1C, 3rd STORY",04/02/2019,19,VIOLATION CLOSED,04/29/2019,Original,Close,Y,40.629459,-73.966928,14,40,460,3170246,3064980055,Flatbush
12994710,187832,341938,3,BROOKLYN,1001,1001,1011,AVENUE H,13980,11230,3C,3,6498,55,C,04/02/2019,04/03/2019,04/17/2019,04/12/2019,,,,742,6441398,"SECTION 27-2070 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF GAS TO THE FIXTURES AT GAS RANGE IN THE KITCHEN LOCATED AT APT 3C, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",04/04/2019,19,VIOLATION CLOSED,05/14/2019,Original,Close,Y,40.629459,-73.966928,14,40,460,3170246,3064980055,Flatbush
12995647,187832,341938,3,BROOKLYN,1001,1001,1011,AVENUE H,13980,11230,3C,3,6498,55,C,04/02/2019,04/03/2019,05/07/2019,05/02/2019,,,,617,6441399,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½11-06(B)(2) 1st DOOR FROM NORTH AT EAST WALL, 1st DOOR FRAME FROM NORTH AT EAST WALL IN THE FOYER LOCATED AT APT 3C, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",04/04/2019,19,VIOLATION CLOSED,08/09/2019,Original,Close,N,40.629459,-73.966928,14,40,460,3170246,3064980055,Flatbush
13010122,187832,341938,3,BROOKLYN,1001,1001,1011,AVENUE H,13980,11230,1C,3,6498,55,C,04/10/2019,04/11/2019,04/25/2019,04/20/2019,,,,742,6449538,"SECTION 27-2070 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF GAS TO THE FIXTURES AT RANGE IN THE KITCHEN LOCATED AT APT 1C, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH , SECTION AT WEST",04/12/2019,19,VIOLATION CLOSED,05/06/2019,Original,Close,Y,40.629459,-73.966928,14,40,460,3170246,3064980055,Flatbush
13014049,187832,341938,3,BROOKLYN,1001,1001,1011,AVENUE H,13980,11230,1C,3,6498,55,C,04/12/2019,04/15/2019,04/29/2019,04/24/2019,,,,742,6452646,"SECTION 27-2070 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF GAS TO THE FIXTURES AT GAS RANGE IN THE KITCHEN LOCATED AT APT 1C, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",04/16/2019,9,VIOLATION DISMISSED,05/05/2019,Original,Close,Y,40.629459,-73.966928,14,40,460,3170246,3064980055,Flatbush
13125297,187832,341938,3,BROOKLYN,1001,1001,1011,AVENUE H,13980,11230,4A,1,6498,55,C,06/14/2019,06/15/2019,07/20/2019,07/15/2019,,,,790,6513031,"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 4; WG TO REPLACE = 0; WG TO REPAIR = 1; IN THE ENTIRE APARTMENT LOCATED AT APT 4A, 1st STORY, 2nd APARTMENT FROM WEST AT NORTH",06/17/2019,9,VIOLATION DISMISSED,12/23/2021,Original,Close,N,40.629459,-73.966928,14,40,460,3170246,3064980055,Flatbush
13257742,187832,341938,3,BROOKLYN,1001,1001,1011,AVENUE H,13980,11230,4A,1,6498,55,C,08/30/2019,08/30/2019,09/29/2019,09/24/2019,,,,530,6590593,"§ 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE .. IN THE ENTRANCE LOCATED AT APT 4A, 1st STORY, 2nd APARTMENT FROM WEST AT NORTH",09/03/2019,19,VIOLATION CLOSED,09/11/2023,Original,Close,N,40.629459,-73.966928,14,40,460,3170246,3064980055,Flatbush (West)-Ditmas Park-Parkville
13980195,347311,360300,3,BROOKLYN,1806,1806,1806,OCEAN AVENUE,67530,11230,,1,6748,16,C,01/11/2021,01/11/2021,01/25/2021,01/18/2021,,,,506,7060659,"SECTION 27-2005 ADM CODE REPLACE WITH NEW THE MISSING GLASS PANE AT UPPER SASH AT 2ND WINDOW FROM SOUTH AT WEST AT PUBLIC HALL, 1st STORY",01/12/2021,19,VIOLATION CLOSED,02/06/2021,Original,Close,N,40.617850,-73.954917,14,48,538,3181125,3067480016,Midwood
15261087,347311,360300,3,BROOKLYN,1806,1806,1806,OCEAN AVENUE,67530,11230,2B,2,6748,16,C,07/09/2022,07/10/2022,08/11/2022,08/06/2022,,,,568,7967890,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",07/11/2022,20,DEFECT LETTER ISSUED,08/28/2023,Original,Open,N,40.617850,-73.954917,14,48,538,3181125,3067480016,Midwood
14070347,347311,360300,3,BROOKLYN,1806,1806,1806,OCEAN AVENUE,67530,11230,,Fire Escape,6748,16,C,03/11/2021,03/12/2021,03/28/2021,03/21/2021,,,,513,7119155,SECTION 27-2005 ADM CODE FIRE ESCAPE DEFECTIVE. ADJUST THE DROPLADDER SO THAT IT WILL SLIDE EASILY IN THE GUIDE RODS AT SOUTH STACK IN BUILDING FRONT,03/15/2021,19,VIOLATION CLOSED,04/22/2021,Original,Close,Y,40.617850,-73.954917,14,48,538,3181125,3067480016,Midwood
15261276,347311,360300,3,BROOKLYN,1806,1806,1806,OCEAN AVENUE,67530,11230,2B,2,6748,16,C,07/09/2022,07/10/2022,08/09/2022,08/04/2022,,,,617,7967888,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st WINDOW FRAME FROM NORTH AT EAST WALL IN THE 1st ROOM FROM NORTH AT EAST LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",07/11/2022,20,DEFECT LETTER ISSUED,08/28/2023,Original,Open,N,40.617850,-73.954917,14,48,538,3181125,3067480016,Midwood
15261635,347311,360300,3,BROOKLYN,1806,1806,1806,OCEAN AVENUE,67530,11230,2B,2,6748,16,C,07/09/2022,07/11/2022,08/10/2022,08/05/2022,,,,622,7969534,"SECTION 27-2056.7, 27-2056.8, 27-2056.9 ADM CODE -CERTIFY COMPLIANCE WITH LEAD-BASED PAINT HAZARD CONTROL REQUIREMENTS DURING PERIOD OF UNIT VACANCY BY PERFORMING ACTIVITIES NECESSARY TO ABATE TESTED LEAD-BASED PAINT FROM REQUIRED WINDOW AND/OR DOOR FRICTION SURFACES FOR APARTMENT AND MAKE FLOORS SMOOTH AND CLEANABLE, POSITIVE LEAD-BASED PAINT IN AN APARTMENT WITH A CHILD UNDER SIX LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",07/12/2022,2,NOV SENT OUT,07/12/2022,Original,Open,N,40.617850,-73.954917,14,48,538,3181125,3067480016,Midwood
15091496,347311,360300,3,BROOKLYN,1806,1806,1806,OCEAN AVENUE,67530,11230,1B,1,6748,16,C,04/09/2022,04/09/2022,05/12/2022,05/07/2022,,,,569,7871334,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 1B, 1st STORY, 2nd APARTMENT FROM WEST AT NORTH",04/11/2022,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,08/28/2023,Original,Open,N,40.617850,-73.954917,14,48,538,3181125,3067480016,Midwood
13484250,347311,360300,3,BROOKLYN,1806,1806,1806,OCEAN AVENUE,67530,11230,,1,6748,16,C,12/05/2019,12/09/2019,01/04/2020,12/30/2019,,,,530,6756253,"SECTION 27-2005, 2007 ADM CODE ARRANGE AND MAKE SELF-CLOSING THE DOORS AT COMPACTOR CLOSET AT PUBLIC HALL, 1st STORY",12/09/2019,19,VIOLATION CLOSED,11/12/2020,Original,Close,N,40.617850,-73.954917,14,48,538,3181125,3067480016,Midwood
15261090,347311,360300,3,BROOKLYN,1806,1806,1806,OCEAN AVENUE,67530,11230,2B,2,6748,16,C,07/09/2022,07/10/2022,07/24/2022,07/17/2022,,,,510,7967887,"SECTION 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF HOT WATER EXCEEDING 130 DEGREES AT BATHTUB (150 DEGREES FOUND) IN THE BATHROOM LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",07/11/2022,19,VIOLATION CLOSED,10/18/2022,Original,Close,N,40.617850,-73.954917,14,48,538,3181125,3067480016,Midwood
13674359,347311,360300,3,BROOKLYN,1806,1806,1806,OCEAN AVENUE,67530,11230,6F,6,6748,16,C,05/19/2020,05/22/2020,06/08/2020,06/01/2020,,,,577,6878062,"SECTION 27-2024 ADM CODE PROVIDE ADEQUATE SUPPLY OF HOT WATER FOR THE FIXTURES AT SINK IN THE KITCHEN LOCATED AT APT 6F, 6th STORY, 1st APARTMENT FROM EAST AT SOUTH",05/26/2020,19,VIOLATION CLOSED,06/19/2020,Original,Close,Y,40.617850,-73.954917,14,48,538,3181125,3067480016,Midwood
13675109,347311,360300,3,BROOKLYN,1806,1806,1806,OCEAN AVENUE,67530,11230,6F,6,6748,16,C,05/19/2020,05/22/2020,06/08/2020,06/01/2020,,,,577,6878062,"SECTION 27-2024 ADM CODE PROVIDE ADEQUATE SUPPLY OF HOT WATER FOR THE FIXTURES AT BATH TUB AND WASHBASIN IN THE BATHROOM LOCATED AT APT 6F, 6th STORY, 1st APARTMENT FROM EAST AT SOUTH",05/26/2020,19,VIOLATION CLOSED,06/19/2020,Original,Close,Y,40.617850,-73.954917,14,48,538,3181125,3067480016,Midwood
15261086,347311,360300,3,BROOKLYN,1806,1806,1806,OCEAN AVENUE,67530,11230,2B,2,6748,16,C,07/09/2022,07/10/2022,07/24/2022,07/17/2022,,,,501,7967887,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE LOWER SASH COUNTERBALANCE AT THE NORTH WINDOW IN THE KITCHEN LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",07/11/2022,19,VIOLATION CLOSED,08/28/2023,Original,Close,N,40.617850,-73.954917,14,48,538,3181125,3067480016,Midwood
15261275,347311,360300,3,BROOKLYN,1806,1806,1806,OCEAN AVENUE,67530,11230,2B,2,6748,16,C,07/09/2022,07/10/2022,08/09/2022,08/04/2022,,,,617,7967888,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st DOOR FRAME FROM NORTH AT EAST WALL, 1st WALL CABINET FROM EAST AT SOUTH WALL, 1st WINDOW FRAME FROM SOUTH AT WEST WALL IN THE BATHROOM LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",07/11/2022,20,DEFECT LETTER ISSUED,08/28/2023,Original,Open,N,40.617850,-73.954917,14,48,538,3181125,3067480016,Midwood
15261093,347311,360300,3,BROOKLYN,1806,1806,1806,OCEAN AVENUE,67530,11230,2B,2,6748,16,C,07/09/2022,07/10/2022,08/11/2022,08/06/2022,,,,569,7967890,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",07/11/2022,20,DEFECT LETTER ISSUED,08/28/2023,Original,Open,N,40.617850,-73.954917,14,48,538,3181125,3067480016,Midwood
15261272,347311,360300,3,BROOKLYN,1806,1806,1806,OCEAN AVENUE,67530,11230,2B,2,6748,16,C,07/09/2022,07/10/2022,08/09/2022,08/04/2022,,,,617,7967888,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st DOOR FROM EAST AT SOUTH WALL, 1st DOOR FRAME FROM EAST AT SOUTH WALL IN THE FOYER LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",07/11/2022,20,DEFECT LETTER ISSUED,08/28/2023,Original,Open,N,40.617850,-73.954917,14,48,538,3181125,3067480016,Midwood
15261274,347311,360300,3,BROOKLYN,1806,1806,1806,OCEAN AVENUE,67530,11230,2B,2,6748,16,C,07/09/2022,07/10/2022,08/09/2022,08/04/2022,,,,617,7967888,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st DOOR FRAME FROM NORTH AT EAST WALL, 1st WINDOW FRAME FROM WEST AT NORTH WALL IN THE KITCHEN LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",07/11/2022,20,DEFECT LETTER ISSUED,08/28/2023,Original,Open,N,40.617850,-73.954917,14,48,538,3181125,3067480016,Midwood
15261277,347311,360300,3,BROOKLYN,1806,1806,1806,OCEAN AVENUE,67530,11230,2B,2,6748,16,C,07/09/2022,07/10/2022,08/09/2022,08/04/2022,,,,624,7967888,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD-PAINT THAT IS XRF TESTED INCONCLUSIVE FOR LEAD CONTENT AT 0.5MG/CM2 AND IS PRESUMED LEAD PAINT AS SET FORTH IN (28 RCNY §11-07(b)) AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE-USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(b)(2) 1st DOOR FRAME FROM SOUTH AT WEST WALL, 2nd WINDOW FRAME FROM NORTH AT EAST WALL IN THE 1st ROOM FROM NORTH AT EAST LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",07/11/2022,19,VIOLATION CLOSED,08/28/2023,Original,Close,N,40.617850,-73.954917,14,48,538,3181125,3067480016,Midwood
15261088,347311,360300,3,BROOKLYN,1806,1806,1806,OCEAN AVENUE,67530,11230,2B,2,6748,16,C,07/09/2022,07/10/2022,08/11/2022,08/06/2022,,,,790,7967889,"§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 4; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",07/11/2022,19,VIOLATION CLOSED,08/28/2023,Original,Close,N,40.617850,-73.954917,14,48,538,3181125,3067480016,Midwood
12808178,347632,364351,3,BROOKLYN,3030,3030,3030,OCEAN AVENUE,67530,11235,,Fire Escape,7464,22,C,12/14/2018,12/18/2018,01/01/2019,12/27/2018,,,12/27/2018,512,6342048,"SECTION 27-2005 ADM CODE FIRE ESCAPE DEFECTIVE. REPLACE WITH NEW THE BROKEN, DEFECTIVE AND/OR MISSING LOOSE METAL TREAD 11TH FROM BOTTOM UP BETWEEN 1ST AND 2ND STORY BALCONIES AT EAST/NORTH STACK BUILDING FRONT",12/19/2018,9,VIOLATION DISMISSED,03/11/2019,Original,Close,Y,40.587246,-73.949116,15,48,600,3205032,3074640022,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
15187951,347632,364351,3,BROOKLYN,3030,3030,3030,OCEAN AVENUE,67530,11235,2E,2,7464,22,C,06/04/2022,06/04/2022,07/07/2022,07/02/2022,,,,568,7930718,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 2E, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''south''",06/06/2022,21,NOT COMPLIED WITH,09/19/2023,Original,Open,N,40.587246,-73.949116,15,48,600,3205032,3074640022,Sheepshead Bay-Manhattan Beach-Gerritsen Beach
15355466,347632,364351,3,BROOKLYN,3030,3030,3030,OCEAN AVENUE,67530,11235,,0,7464,22,C,09/08/2022,09/08/2022,09/28/2022,09/23/2022,,,,530,8032072,"§ 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE AT EAST AT PUBLIC HALL AT BASEMENT, SECTION AT SOUTH",09/09/2022,21,NOT COMPLIED WITH,09/19/2023,Original,Open,N,40.587246,-73.949116,15,48,600,3205032,3074640022,Sheepshead Bay-Manhattan Beach-Gerritsen Beach
15270456,347632,364351,3,BROOKLYN,3030,3030,3030,OCEAN AVENUE,67530,11235,,Basement,7464,22,C,07/23/2022,07/24/2022,08/07/2022,07/31/2022,,,,536,7982598,"SECTION 27-2005, 2007 ADM CODE REMOVE DEVICE PREVENTING DOOR FROM BEING SELF-CLOSING PERMANENTLY INSTALLED DOOR STOPPER AT FIRE DOOR AT SOUTH WALL AT PUBLIC HALL AT BASEMENT",07/25/2022,19,VIOLATION CLOSED,09/07/2022,Original,Close,N,40.587246,-73.949116,15,48,600,3205032,3074640022,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
15279999,347632,364351,3,BROOKLYN,3030,3030,3030,OCEAN AVENUE,67530,11235,2E,2,7464,22,C,07/26/2022,07/26/2022,08/15/2022,08/10/2022,,,,530,7985306,"SECTION 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE IN THE ENTRANCE LOCATED AT APT 2E, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",07/27/2022,19,VIOLATION CLOSED,10/27/2022,Original,Close,N,40.587246,-73.949116,15,48,600,3205032,3074640022,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
12522644,347632,364351,3,BROOKLYN,3030,3030,3030,OCEAN AVENUE,67530,11235,1D,1,7464,22,C,08/09/2018,08/10/2018,09/15/2018,09/10/2018,,,,790,6162829,"§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 1; IN THE ENTIRE APARTMENT LOCATED AT APT 1D, 1st STORY, 2nd APARTMENT FROM EAST AT SOUTH",08/13/2018,19,VIOLATION CLOSED,09/19/2023,Original,Close,N,40.587246,-73.949116,15,48,600,3205032,3074640022,Sheepshead Bay-Manhattan Beach-Gerritsen Beach
15325769,347632,364351,3,BROOKLYN,3030,3030,3030,OCEAN AVENUE,67530,11235,4D,4,7464,22,C,08/24/2022,08/25/2022,09/26/2022,09/21/2022,,,,568,8017345,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 4D, 4th STORY, 2nd APARTMENT FROM EAST AT SOUTH",08/26/2022,21,NOT COMPLIED WITH,09/19/2023,Original,Open,N,40.587246,-73.949116,15,48,600,3205032,3074640022,Sheepshead Bay-Manhattan Beach-Gerritsen Beach
15355465,347632,364351,3,BROOKLYN,3030,3030,3030,OCEAN AVENUE,67530,11235,,0,7464,22,C,09/08/2022,09/08/2022,09/28/2022,09/23/2022,,,,530,8032072,"§ 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE AT SOUTH PUBLIC HALL AT BASEMENT, SECTION AT SOUTH",09/09/2022,21,NOT COMPLIED WITH,09/19/2023,Original,Open,N,40.587246,-73.949116,15,48,600,3205032,3074640022,Sheepshead Bay-Manhattan Beach-Gerritsen Beach
